DISTRICT_NAME,YEAR,CROP_TYPE,AREA,PRODUCTION,YIELD,AUTUMN_HUMIDITY,SPRING_HUMIDITY,SUMMER_HUMIDITY,WINTER_HUMIDITY,AUTUMN_RAINFALL,SPRING_RAINFALL,SUMMER_RAINFALL,WINTER_RAINFALL,AUTUMN_TEMPERATURE,SPRING_TEMPERATURE,SUMMER_TEMPERATURE,WINTER_TEMPERATURE,AUTUMN_WIND_SPEED,SPRING_WIND_SPEED,SUMMER_WIND_SPEED,WINTER_WIND_SPEED
SOLUKHUMBU,1992,PADDY,680.0,1010.0,1485.0,2.71,2.58,6.51,1.2,12.32,15.76,278.03,7.18,-4.58,-3.53,4.34,-12.15,2.76,4.44,2.75,4.08
SOLUKHUMBU,1993,PADDY,699.0,1560.0,2232.0,2.44,2.75,6.91,1.26,3.43,46.32,187.65,4.63,-3.48,-4.31,5.2,-10.0,2.75,3.97,2.82,4.06
SOLUKHUMBU,1994,PADDY,820.0,1550.0,1890.0,2.2,2.62,6.95,1.13,2.4,17.84,206.56,10.04,-5.37,-3.46,5.53,-11.7,2.65,4.02,2.53,4.4
SOLUKHUMBU,1995,PADDY,810.0,1733.0,2140.0,2.49,2.64,7.12,1.21,30.38,15.6,253.02,11.73,-4.39,-3.48,5.47,-12.46,2.98,4.4,2.84,4.37
SOLUKHUMBU,1996,PADDY,820.0,1560.0,1902.0,2.74,2.68,7.04,1.11,6.19,9.84,300.91,15.09,-3.83,-3.29,4.83,-11.74,3.25,4.08,2.64,4.13
SOLUKHUMBU,1997,PADDY,810.0,1560.0,1926.0,2.5,2.54,6.79,1.12,0.98,35.52,258.25,12.46,-5.62,-4.47,4.82,-12.47,3.3,3.89,2.61,4.46
SOLUKHUMBU,1998,PADDY,878.0,1660.0,1891.0,3.22,2.91,7.4,1.15,11.02,24.55,349.24,0.74,-2.56,-2.76,5.64,-10.87,2.76,3.93,2.62,4.12
SOLUKHUMBU,1999,PADDY,860.0,1771.0,2059.0,2.71,2.55,7.24,1.26,15.55,30.55,307.33,2.42,-3.69,-1.96,5.16,-10.19,2.89,3.82,2.66,3.55
SOLUKHUMBU,2000,PADDY,1480.0,3108.0,2100.0,3.02,2.96,7.22,1.08,2.46,36.72,384.3,0.99,-3.62,-3.49,4.81,-12.01,2.82,3.71,2.74,4.32
SOLUKHUMBU,2001,PADDY,1495.0,2642.0,1767.0,2.83,3.0,7.18,1.12,13.04,35.2,293.69,0.68,-3.24,-3.57,5.35,-10.53,2.64,3.74,2.69,4.39
SOLUKHUMBU,2002,PADDY,1500.0,3100.0,2067.0,2.45,3.08,6.99,1.21,12.46,35.94,273.55,12.17,-4.62,-2.71,5.11,-11.0,2.82,3.49,2.74,4.0
SOLUKHUMBU,2003,PADDY,1500.0,3100.0,2067.0,2.41,2.75,7.27,1.18,16.9,9.97,279.03,28.01,-3.7,-3.83,5.43,-11.6,3.14,3.89,2.7,3.68
SOLUKHUMBU,2004,PADDY,1500.0,3100.0,2067.0,2.62,3.17,7.28,1.32,25.09,81.43,437.15,4.71,-5.63,-2.11,4.92,-11.34,2.64,3.67,2.66,3.71
SOLUKHUMBU,2005,PADDY,1500.0,3000.0,2000.0,2.44,2.87,7.02,1.32,27.22,42.95,347.95,17.63,-4.97,-4.18,5.06,-12.11,3.16,3.99,2.66,4.39
SOLUKHUMBU,2006,PADDY,1440.0,2526.0,1754.0,2.78,3.16,7.1,1.43,8.58,47.37,330.14,6.54,-4.62,-3.17,5.2,-8.96,2.88,3.59,2.6,4.13
SOLUKHUMBU,2007,PADDY,1620.0,2916.0,1800.0,3.0,3.15,7.38,1.26,6.53,45.67,504.53,20.18,-3.47,-2.69,5.17,-11.36,2.62,3.47,2.58,4.08
SOLUKHUMBU,2008,PADDY,1620.0,2916.0,1800.0,2.73,3.19,7.41,1.36,12.41,57.17,437.33,6.23,-3.78,-3.52,4.88,-11.18,2.86,3.53,2.5,4.77
SOLUKHUMBU,2009,PADDY,1628.0,2999.0,1842.0,2.49,2.88,6.97,1.34,23.33,58.02,243.44,1.12,-4.16,-3.09,5.32,-10.02,3.38,3.87,2.71,3.98
SOLUKHUMBU,2010,PADDY,1530.0,3060.0,2000.0,3.24,3.05,7.3,1.1,18.13,39.24,483.31,2.21,-3.4,-2.08,5.28,-11.11,2.74,3.87,2.84,3.91
SOLUKHUMBU,2011,PADDY,1620.0,3564.0,2200.0,3.07,3.23,7.36,1.3,5.31,57.23,464.4,7.56,-3.3,-3.71,4.85,-11.5,2.48,3.52,2.44,4.4
SOLUKHUMBU,2012,PADDY,1530.0,3366.0,2200.0,2.14,2.86,7.19,1.26,7.96,23.07,397.97,5.4,-5.88,-3.82,5.26,-12.58,3.08,4.22,2.61,4.82
SOLUKHUMBU,2013,PADDY,1620.0,3564.0,2200.0,3.16,3.07,7.35,1.23,67.55,61.29,441.26,23.76,-4.26,-3.06,5.28,-12.1,2.99,3.54,2.5,4.13
SOLUKHUMBU,2014,PADDY,1525.0,3564.0,2337.0,2.9,3.08,7.39,1.38,7.99,70.81,429.39,13.11,-3.78,-4.09,5.1,-11.28,2.81,3.77,2.7,4.43
SOLUKHUMBU,2015,PADDY,1525.0,3575.0,2344.0,3.0,3.26,7.15,1.48,17.72,94.41,409.65,6.01,-3.24,-3.53,5.11,-11.33,2.55,3.58,2.66,3.89
SOLUKHUMBU,2016,PADDY,1525.0,3680.0,2413.0,3.24,3.34,7.72,1.52,24.36,73.13,511.05,8.61,-3.04,-2.57,5.26,-9.48,2.82,3.9,2.46,3.88
SOLUKHUMBU,2017,PADDY,1444.0,3625.0,2511.0,3.38,3.33,7.5,1.5,20.69,95.38,461.28,4.67,-3.43,-3.54,5.07,-10.01,2.81,3.98,2.6,3.92
SOLUKHUMBU,2018,PADDY,1353.0,3572.0,2640.0,2.67,3.39,7.66,1.41,0.16,2.94,16.88,0.27,-5.33,-2.86,5.29,-10.76,3.17,3.35,2.55,4.13
SOLUKHUMBU,2019,PADDY,1325.0,3688.0,2780.0,3.19,3.25,7.41,1.49,0.37,2.4,14.8,1.02,-3.1,-3.71,5.17,-12.76,2.9,3.73,2.75,4.32
SUNSARI,1981,PADDY,46680.0,107360.0,2300.0,10.41,9.66,18.5,5.56,9.8,317.88,1099.05,39.11,20.44,24.38,25.96,15.57,1.76,2.61,2.44,1.99
SUNSARI,1982,PADDY,42670.0,76820.0,1800.0,9.52,8.49,17.86,5.09,42.67,211.99,824.46,60.2,20.67,24.73,26.39,15.44,1.84,2.61,2.5,2.1
SUNSARI,1983,PADDY,45490.0,105490.0,2319.0,10.09,6.92,17.58,3.6,41.92,138.14,789.19,10.29,21.25,24.96,27.1,14.99,1.86,3.01,2.56,2.22
SUNSARI,1984,PADDY,50230.0,109850.0,2187.0,9.99,7.34,18.19,4.09,24.53,147.09,890.06,34.69,20.43,26.21,25.42,14.68,1.81,2.96,2.56,2.15
SUNSARI,1985,PADDY,48700.0,112980.0,2320.0,11.62,6.95,17.74,4.66,99.77,95.05,906.41,30.0,19.7,26.59,26.13,15.51,1.82,2.93,2.5,2.12
SUNSARI,1986,PADDY,45200.0,95110.0,2104.0,9.82,6.76,16.98,5.17,77.51,110.53,803.53,20.7,19.81,25.55,26.2,15.57,1.74,2.94,2.76,2.14
SUNSARI,1987,PADDY,54360.0,113850.0,2094.0,11.67,6.68,17.79,4.96,32.72,121.2,1052.89,9.91,20.23,25.5,26.54,16.48,1.58,2.69,2.55,2.04
SUNSARI,1988,PADDY,56380.0,130540.0,2315.0,9.87,7.95,18.17,4.77,9.31,129.46,832.91,27.16,22.1,25.72,26.34,16.78,1.81,2.75,2.54,2.06
SUNSARI,1990,PADDY,57600.0,142600.0,2476.0,9.88,7.69,17.85,4.39,42.36,85.23,654.02,10.32,21.63,25.24,26.74,16.65,1.92,2.68,2.68,2.07
SUNSARI,1991,PADDY,51600.0,133210.0,2582.0,9.3,5.95,17.75,4.13,3.13,32.57,790.12,14.65,20.16,26.95,26.38,16.41,1.63,2.94,2.76,2.17
SUNSARI,1992,PADDY,43860.0,107020.0,2440.0,9.03,6.04,16.37,3.89,19.24,86.11,586.02,8.59,21.8,26.09,26.96,15.23,1.9,3.37,2.64,2.05
SUNSARI,1993,PADDY,58500.0,152100.0,2600.0,9.28,7.37,16.81,3.78,8.91,105.0,472.75,15.14,21.96,25.17,27.21,16.46,1.91,2.91,2.87,2.18
SUNSARI,1994,PADDY,48598.0,103020.0,2120.0,7.66,6.27,16.99,3.78,18.94,50.27,420.4,23.28,22.12,26.66,27.7,16.18,1.99,2.89,2.93,2.21
SUNSARI,1995,PADDY,58500.0,156137.0,2669.0,9.59,5.83,17.72,3.88,94.88,50.88,565.38,25.93,21.96,26.91,26.86,15.63,1.93,3.11,2.81,2.24
SUNSARI,1996,PADDY,58500.0,163800.0,2800.0,9.04,6.48,17.22,4.25,23.74,58.43,553.73,27.1,21.52,26.97,26.72,15.86,1.9,3.04,2.51,2.21
SUNSARI,1997,PADDY,58500.0,158364.0,2707.0,9.09,6.38,17.11,3.75,8.92,94.11,604.83,27.58,21.16,25.26,26.88,15.11,1.86,2.88,2.68,2.25
SUNSARI,1998,PADDY,58600.0,159980.0,2730.0,12.25,8.54,18.1,4.22,89.31,129.29,661.68,4.13,22.15,25.1,26.79,15.87,1.83,2.92,2.7,2.15
SUNSARI,1999,PADDY,61775.0,180787.0,2927.0,10.66,7.06,17.51,4.54,79.57,111.17,579.33,10.23,21.18,26.66,26.56,17.18,1.88,2.87,2.82,2.02
SUNSARI,2000,PADDY,62000.0,185380.0,2990.0,10.08,8.17,17.79,3.79,10.1,119.22,526.66,7.71,22.18,25.38,26.48,15.49,1.92,2.79,2.77,2.19
SUNSARI,2001,PADDY,47850.0,130625.0,2730.0,11.54,7.6,17.99,3.86,97.97,88.5,579.66,1.68,21.26,26.07,26.88,15.77,1.69,2.81,2.75,2.05
SUNSARI,2002,PADDY,61715.0,195822.0,3173.0,10.13,9.31,17.53,4.95,19.6,168.5,568.61,17.93,21.5,25.24,26.55,16.28,1.86,2.8,2.65,2.05
SUNSARI,2003,PADDY,61430.0,191815.0,3122.0,10.74,7.99,17.95,5.24,115.04,75.57,634.7,58.72,20.66,25.59,26.69,15.37,1.77,2.68,2.65,1.96
SUNSARI,2004,PADDY,61116.0,190807.0,3122.0,10.78,9.02,18.29,5.87,62.5,149.98,994.61,13.92,19.86,26.12,25.71,15.45,1.66,2.63,2.58,1.86
SUNSARI,2005,PADDY,61140.0,189530.0,3100.0,11.21,8.52,17.98,5.79,102.32,155.83,929.27,20.81,20.23,25.61,26.69,15.91,1.67,2.58,2.53,2.11
SUNSARI,2006,PADDY,54942.0,164826.0,3000.0,11.52,8.6,18.07,5.75,28.93,118.12,984.11,4.79,20.37,25.71,26.06,16.51,1.58,2.66,2.57,1.88
SUNSARI,2007,PADDY,53600.0,166160.0,3100.0,12.32,9.55,18.3,5.68,38.04,220.38,1022.32,31.96,20.71,25.36,25.94,14.67,1.52,2.44,2.49,1.85
SUNSARI,2008,PADDY,51158.0,141360.0,2763.0,12.21,8.9,18.48,6.18,67.0,136.33,957.34,27.42,20.95,25.61,25.69,15.25,1.53,2.44,2.44,1.91
SUNSARI,2009,PADDY,49991.0,133950.0,2679.0,10.8,8.06,17.86,5.6,140.42,175.87,775.0,1.93,20.48,25.8,26.74,16.25,1.82,2.71,2.52,1.92
SUNSARI,2010,PADDY,53791.0,155993.9,2900.0,12.94,8.41,18.5,5.1,54.3,193.97,1206.46,5.58,20.84,26.82,25.85,15.59,1.58,2.76,2.42,1.97
SUNSARI,2011,PADDY,53550.0,166000.0,3100.0,12.4,9.26,18.48,5.81,28.66,198.2,1251.75,19.63,20.54,24.91,25.7,14.81,1.48,2.56,2.55,1.95
SUNSARI,2012,PADDY,52550.0,160650.0,3057.0,9.3,7.78,18.12,5.2,37.56,133.54,910.63,12.07,19.58,25.95,26.62,14.81,2.28,2.92,2.24,2.19
SUNSARI,2013,PADDY,51550.0,180200.0,3496.0,12.07,8.26,18.46,5.34,185.63,225.7,990.17,32.39,20.38,25.41,26.13,15.14,1.78,2.82,2.02,2.5
SUNSARI,2014,PADDY,44940.0,161784.0,3600.0,11.58,7.7,18.88,5.82,8.43,183.58,890.23,18.96,20.92,25.99,26.64,15.36,1.72,2.91,2.16,2.14
SUNSARI,2015,PADDY,44900.0,155110.0,3455.0,11.46,10.08,18.77,5.87,25.05,270.91,937.65,9.82,21.94,25.29,26.55,16.64,1.68,2.62,2.31,2.23
SUNSARI,2016,PADDY,55000.0,184250.0,3350.0,12.88,8.53,19.16,5.89,71.63,238.59,1109.67,14.42,21.24,27.14,26.18,16.87,1.5,3.12,2.35,2.11
SUNSARI,2017,PADDY,52062.0,181488.0,3486.0,12.77,10.13,18.99,6.18,59.78,241.11,905.95,2.46,21.57,25.38,26.48,17.23,1.78,2.67,2.58,1.98
SUNSARI,2018,PADDY,54214.0,215772.0,3980.0,10.37,10.08,18.81,5.19,0.8,7.06,25.48,0.23,21.02,24.89,26.67,15.85,1.78,2.61,2.47,2.03
SUNSARI,2019,PADDY,53350.0,212735.0,3990.0,13.12,9.36,18.96,5.83,0.34,6.32,35.41,1.44,20.76,25.29,26.72,15.81,1.58,2.74,2.64,2.08
SURKHET,1981,PADDY,7980.0,13570.0,1701.0,7.59,6.91,15.5,4.68,51.2,180.16,920.75,89.37,16.22,21.61,24.28,11.25,1.94,2.44,2.08,1.98
SURKHET,1982,PADDY,9220.0,10880.0,1180.0,7.52,7.25,14.41,4.38,11.02,105.51,680.4,130.59,16.9,20.79,24.95,11.38,2.01,2.66,2.17,2.02
SURKHET,1983,PADDY,9670.0,14570.0,1507.0,8.79,5.57,14.35,3.8,88.46,57.36,810.48,42.94,16.27,21.57,25.38,10.72,1.86,2.79,2.14,2.05
SURKHET,1984,PADDY,9930.0,16880.0,1700.0,6.48,5.63,15.71,3.74,18.15,39.76,694.16,70.08,17.11,23.28,24.15,11.01,2.09,2.76,2.01,2.14
SURKHET,1985,PADDY,10000.0,20000.0,2000.0,9.24,4.64,14.96,3.8,118.06,74.25,737.75,52.31,16.03,23.71,24.53,11.82,1.79,2.95,2.11,2.18
SURKHET,1986,PADDY,9800.0,19850.0,2026.0,6.65,5.19,14.35,4.11,19.54,58.76,780.2,56.09,16.72,21.92,24.31,11.67,2.04,2.78,2.04,2.03
SURKHET,1987,PADDY,9100.0,14930.0,1641.0,5.44,5.35,12.94,3.47,45.11,76.86,383.53,37.03,17.96,21.99,26.58,12.85,2.11,2.78,2.24,2.06
SURKHET,1988,PADDY,9250.0,17440.0,1885.0,8.07,5.16,16.0,4.07,2.91,95.34,958.38,122.49,17.27,23.19,24.46,12.85,1.94,2.82,2.03,2.06
SURKHET,1990,PADDY,9020.0,17260.0,1914.0,7.6,6.08,15.61,3.86,4.56,73.0,716.2,84.0,17.61,21.97,24.69,13.06,1.98,2.71,2.05,2.18
SURKHET,1991,PADDY,9020.0,15340.0,1701.0,5.94,4.35,14.66,3.71,4.25,47.71,443.69,50.62,17.2,23.34,25.56,12.37,2.12,2.87,2.17,2.16
SURKHET,1992,PADDY,9070.0,15420.0,1700.0,7.16,4.42,14.3,3.6,46.38,27.62,637.74,6.01,17.26,22.85,24.78,11.89,2.08,3.02,2.14,2.12
SURKHET,1993,PADDY,12230.0,27260.0,2229.0,4.87,4.93,14.54,2.99,0.09,76.18,392.98,21.63,18.51,21.75,25.37,12.91,2.26,2.78,2.21,2.19
SURKHET,1994,PADDY,12422.0,30133.0,2426.0,6.1,4.6,14.82,3.42,0.84,21.26,441.75,44.55,17.83,23.36,25.64,12.55,2.22,2.89,2.21,2.27
SURKHET,1995,PADDY,12422.0,27228.0,2192.0,6.64,4.56,14.66,3.53,18.43,9.67,456.07,41.92,18.52,23.29,25.6,11.87,2.13,2.81,2.25,2.23
SURKHET,1996,PADDY,12400.0,28830.0,2325.0,7.35,5.13,15.16,3.44,29.17,36.27,420.92,78.1,17.73,23.27,24.91,12.33,2.04,2.85,2.21,2.21
SURKHET,1997,PADDY,12500.0,28510.0,2281.0,6.22,4.76,14.15,3.17,13.34,30.89,288.39,67.28,17.7,21.91,25.72,11.29,2.05,2.79,2.3,2.21
SURKHET,1998,PADDY,12410.0,31400.0,2530.0,8.38,5.67,15.1,3.53,50.82,81.88,360.15,11.8,19.37,22.21,25.79,12.17,2.0,2.68,2.32,2.06
SURKHET,1999,PADDY,12500.0,28510.0,2281.0,6.08,3.79,14.36,3.16,32.67,33.73,301.2,21.65,18.34,23.93,25.77,13.22,2.16,2.97,2.2,2.17
SURKHET,2000,PADDY,12425.0,33300.0,2680.0,7.33,5.02,16.02,3.05,0.55,94.11,733.37,25.32,17.76,23.26,23.93,11.94,2.02,2.79,2.06,2.19
SURKHET,2001,PADDY,12440.0,32252.0,2593.0,6.7,5.32,15.75,2.94,28.38,46.63,599.44,1.87,18.44,22.85,24.8,12.8,2.06,2.71,2.0,2.18
SURKHET,2002,PADDY,12327.0,20673.0,1677.0,6.56,5.01,13.52,3.61,8.01,22.53,339.32,96.27,18.45,23.72,26.22,12.45,2.17,2.77,2.26,2.19
SURKHET,2003,PADDY,12440.0,25400.0,2042.0,7.28,4.72,15.1,4.04,31.46,9.35,571.23,54.83,17.8,22.74,25.28,12.07,2.02,2.76,2.07,2.1
SURKHET,2004,PADDY,12440.0,34210.0,2750.0,7.71,5.85,15.81,4.29,39.45,149.56,763.72,33.6,16.56,23.92,24.02,12.41,1.92,2.74,2.0,2.03
SURKHET,2005,PADDY,12440.0,34645.0,2785.0,8.67,6.26,15.32,4.52,43.77,108.59,1006.59,81.91,16.57,22.03,24.79,11.85,1.82,2.54,2.09,2.06
SURKHET,2006,PADDY,12400.0,38440.0,3100.0,8.38,7.46,16.3,4.37,25.9,177.51,889.68,23.3,17.56,21.76,23.95,13.85,1.95,2.38,1.9,2.1
SURKHET,2007,PADDY,12400.0,38440.0,3100.0,9.28,8.15,16.4,4.31,6.55,221.23,1139.2,129.22,16.93,21.7,24.14,11.79,1.77,2.41,2.0,2.08
SURKHET,2008,PADDY,12800.0,42800.0,3344.0,10.21,6.11,16.9,4.71,11.07,107.69,1323.46,14.05,17.28,22.48,23.1,12.0,1.67,2.57,1.81,1.95
SURKHET,2009,PADDY,13800.0,44160.0,3200.0,8.74,6.1,15.04,4.69,152.38,62.5,817.33,21.84,16.7,22.82,25.29,13.03,1.89,2.64,2.16,2.04
SURKHET,2010,PADDY,47798.0,49229.0,1030.0,10.74,5.68,15.55,4.68,53.69,45.23,1126.2,48.35,17.55,24.48,24.82,12.0,1.76,2.76,2.03,1.99
SURKHET,2011,PADDY,14600.0,54298.0,3719.0,10.38,7.18,16.52,4.88,1.02,95.34,1416.25,71.42,17.1,21.92,23.81,11.31,1.73,2.55,1.91,1.98
SURKHET,2012,PADDY,14000.0,48869.0,3491.0,9.54,5.81,15.36,4.96,6.07,46.72,972.45,76.26,16.58,22.21,25.12,11.17,1.8,2.66,2.21,2.04
SURKHET,2013,PADDY,14600.0,59322.0,4063.0,10.8,6.94,17.4,5.79,77.02,38.28,1420.08,179.47,17.43,22.91,23.53,11.36,1.7,2.61,2.06,1.98
SURKHET,2014,PADDY,13252.0,50371.0,3801.0,8.99,7.04,15.58,5.22,44.12,71.58,922.6,109.39,17.48,22.15,25.3,11.76,1.91,2.59,2.16,1.97
SURKHET,2015,PADDY,13252.0,42803.0,3230.0,8.12,8.32,15.84,5.04,21.12,230.44,777.1,81.88,18.77,21.47,24.69,12.4,2.01,2.39,2.13,2.05
SURKHET,2016,PADDY,13352.0,51363.0,3847.0,8.8,6.82,17.07,4.03,32.12,128.14,930.64,30.56,18.15,23.75,24.34,13.46,1.89,2.63,2.08,2.1
SURKHET,2017,PADDY,12639.0,50593.0,4003.0,9.55,6.84,16.69,4.67,5.08,145.35,950.72,30.76,18.24,23.08,24.69,13.7,1.87,2.48,2.13,2.02
SURKHET,2018,PADDY,12679.0,50970.0,4020.0,8.96,7.22,16.89,4.35,0.14,6.87,37.04,0.53,16.74,22.9,24.46,12.54,1.87,2.6,2.07,2.05
SURKHET,2019,PADDY,12276.0,50999.0,4150.0,10.23,7.18,16.56,5.24,0.66,2.77,31.66,7.59,17.74,21.88,24.86,10.9,1.67,2.53,2.08,1.99
SYANGJA,1981,PADDY,9500.0,21850.0,2300.0,8.18,6.98,15.32,4.41,41.19,154.07,1034.74,62.78,15.08,19.7,22.22,10.12,1.76,2.51,2.33,1.93
SYANGJA,1982,PADDY,12060.0,21270.0,1764.0,7.59,6.39,14.56,4.15,11.99,73.2,709.47,82.16,15.66,19.52,22.78,10.12,1.88,2.71,2.27,1.97
SYANGJA,1983,PADDY,9820.0,21480.0,2187.0,8.1,5.39,14.02,3.1,109.99,71.04,420.68,10.09,16.12,19.79,23.65,9.85,1.89,2.88,2.44,2.07
SYANGJA,1984,PADDY,9500.0,20720.0,2181.0,7.26,4.9,15.4,3.23,24.09,25.44,877.4,28.13,15.5,21.82,21.9,10.2,1.86,2.97,2.33,2.13
SYANGJA,1985,PADDY,15270.0,30540.0,2000.0,9.28,4.49,14.37,3.87,83.98,28.37,683.42,43.26,14.88,21.79,22.7,10.27,1.74,3.01,2.4,2.03
SYANGJA,1986,PADDY,15300.0,29850.0,1951.0,6.15,4.75,13.94,3.72,27.22,36.01,516.52,44.05,15.98,20.22,22.56,10.57,2.0,2.88,2.4,2.1
SYANGJA,1987,PADDY,15350.0,31370.0,2044.0,7.81,4.73,14.13,3.49,106.78,33.53,683.26,19.93,15.63,20.49,23.28,11.45,1.72,2.85,2.33,2.03
SYANGJA,1988,PADDY,16700.0,34480.0,2065.0,7.86,5.38,15.61,3.8,14.18,83.99,860.09,31.82,16.3,21.12,22.45,11.74,1.85,2.8,2.27,2.02
SYANGJA,1990,PADDY,15650.0,33270.0,2126.0,8.16,5.47,15.4,3.65,10.13,32.22,929.53,28.13,16.16,20.4,22.46,11.62,1.86,2.81,2.28,2.06
SYANGJA,1991,PADDY,15060.0,33770.0,2242.0,6.29,4.13,15.06,3.45,3.33,38.73,485.56,37.8,15.9,21.52,23.07,11.09,2.01,2.94,2.45,2.12
SYANGJA,1992,PADDY,15030.0,33060.0,2200.0,7.6,4.23,13.93,3.37,82.04,19.42,542.52,3.53,16.19,21.38,22.92,10.3,1.92,3.31,2.42,2.06
SYANGJA,1993,PADDY,6910.0,15090.0,2184.0,6.3,5.07,14.58,2.9,3.77,73.74,521.58,7.54,16.69,19.83,23.04,11.47,2.0,2.88,2.43,2.09
SYANGJA,1994,PADDY,8053.0,17556.0,2180.0,6.28,4.48,14.75,3.14,4.35,13.34,532.97,23.06,16.2,21.41,23.35,11.14,2.06,2.99,2.35,2.19
SYANGJA,1995,PADDY,14080.0,30385.0,2158.0,7.06,4.51,15.24,3.27,40.56,22.95,598.32,26.27,16.8,21.41,22.8,10.35,2.0,3.09,2.34,2.18
SYANGJA,1996,PADDY,14080.0,30500.0,2166.0,7.36,5.09,14.99,3.36,48.36,67.31,522.36,63.82,16.17,21.33,22.54,10.7,1.96,2.96,2.26,2.11
SYANGJA,1997,PADDY,14280.0,30155.0,2112.0,6.24,4.66,14.05,2.91,7.68,42.16,306.35,22.85,16.26,19.89,23.48,9.92,2.07,2.86,2.54,2.16
SYANGJA,1998,PADDY,14300.0,28650.0,2003.0,9.18,5.68,15.39,3.18,51.88,49.97,662.71,5.08,17.66,20.49,23.18,10.95,1.85,2.79,2.44,2.13
SYANGJA,1999,PADDY,14280.0,30155.0,2112.0,6.86,4.39,14.56,3.14,58.11,56.25,329.53,11.31,16.75,21.77,23.29,12.08,1.99,2.94,2.5,2.14
SYANGJA,2000,PADDY,14300.0,31460.0,2200.0,7.59,5.3,15.56,2.78,7.18,63.77,681.63,5.7,16.73,20.97,22.22,10.6,1.92,2.82,2.32,2.16
SYANGJA,2001,PADDY,14570.0,43171.0,2963.0,7.99,5.82,15.44,2.92,27.18,74.58,583.37,0.35,16.69,20.78,22.99,11.26,1.9,2.76,2.26,2.1
SYANGJA,2002,PADDY,15170.0,41500.0,2736.0,6.72,5.85,13.89,3.46,12.33,49.88,299.25,44.14,17.1,21.17,23.75,11.18,2.05,2.79,2.46,2.09
SYANGJA,2003,PADDY,15170.0,41520.0,2737.0,6.95,4.84,14.9,3.7,17.16,19.9,436.89,40.6,16.87,20.7,23.28,10.66,1.96,2.74,2.44,2.05
SYANGJA,2004,PADDY,16228.0,47061.2,2900.0,8.14,6.25,15.88,4.15,70.97,129.16,1020.78,31.46,15.06,21.51,21.72,10.92,1.7,2.73,2.2,1.93
SYANGJA,2005,PADDY,16228.0,47061.2,2900.0,8.86,5.57,15.18,4.55,216.94,55.98,941.6,51.33,14.9,20.41,22.68,10.72,1.65,2.64,2.24,1.94
SYANGJA,2006,PADDY,16258.0,42660.992,2624.0,8.86,7.26,16.08,4.51,42.17,205.3,988.08,14.14,15.79,19.83,21.83,12.11,1.74,2.49,2.13,1.94
SYANGJA,2007,PADDY,17500.0,47990.0,2742.0,9.8,7.76,15.77,4.36,44.46,130.27,1184.55,112.07,15.64,20.01,22.28,10.07,1.6,2.43,2.27,1.85
SYANGJA,2008,PADDY,17550.0,51589.0,2940.0,10.19,6.19,16.35,4.83,47.36,119.84,1615.54,10.96,15.92,20.35,21.39,10.45,1.58,2.59,2.08,1.83
SYANGJA,2009,PADDY,17550.0,51589.0,2940.0,8.47,6.23,15.37,4.43,81.06,148.86,877.99,6.97,15.71,20.58,22.64,11.77,1.81,2.65,2.19,2.03
SYANGJA,2010,PADDY,19455.0,58240.0,2994.0,10.5,5.77,15.48,4.15,45.86,35.53,1095.91,18.16,16.17,22.39,22.68,10.92,1.66,2.89,2.39,1.95
SYANGJA,2011,PADDY,17000.0,58130.0,3419.0,9.98,7.1,15.89,4.41,10.93,166.28,1126.7,18.14,15.88,19.98,21.92,10.16,1.65,2.57,2.23,1.93
SYANGJA,2012,PADDY,17030.0,60829.0,3572.0,8.91,5.34,15.13,4.48,63.11,45.03,1302.27,34.93,14.51,20.7,22.84,10.01,1.68,2.86,2.25,1.99
SYANGJA,2013,PADDY,18030.0,63662.0,3531.0,10.32,6.94,16.34,5.13,218.96,162.81,1475.27,77.93,15.66,20.19,21.64,9.84,1.66,2.72,2.05,1.93
SYANGJA,2014,PADDY,16800.0,60137.0,3580.0,9.38,6.88,16.01,5.12,121.68,138.27,1609.41,64.4,15.53,20.17,22.52,10.33,1.72,2.73,2.12,1.88
SYANGJA,2015,PADDY,16800.0,59848.0,3562.0,8.84,8.23,15.82,5.18,68.62,290.14,1432.59,58.43,16.56,19.28,22.5,10.6,1.7,2.42,2.16,1.92
SYANGJA,2016,PADDY,16900.0,64510.0,3817.0,9.6,6.76,16.7,4.47,160.01,199.06,1474.53,9.21,16.32,21.42,22.14,11.77,1.7,2.79,2.13,1.94
SYANGJA,2017,PADDY,15997.0,63543.0,3972.0,10.21,7.71,16.61,4.87,44.86,303.66,1464.39,13.76,16.7,19.96,22.46,12.18,1.76,2.38,2.26,1.92
SYANGJA,2018,PADDY,15879.0,65739.0,4140.0,8.5,7.92,16.74,4.26,0.07,11.36,39.61,0.34,15.57,19.87,22.18,10.87,1.82,2.5,2.18,1.97
SYANGJA,2019,PADDY,16093.0,66855.0,4150.0,10.62,7.44,16.4,5.04,2.25,7.7,44.16,5.59,16.02,19.69,22.53,9.75,1.58,2.5,2.22,1.96
TANAHU,1981,PADDY,11320.0,28130.0,2485.0,6.7,6.15,13.24,3.45,29.18,166.94,763.93,43.27,9.98,13.14,17.21,4.8,1.78,2.37,2.24,1.87
TANAHU,1982,PADDY,9300.0,17120.0,1841.0,6.45,5.58,12.65,3.36,8.77,56.44,559.33,84.55,10.1,12.89,17.58,4.84,1.82,2.51,2.33,1.81
