ID,DISTRICT,YEAR,autumn_humidity,spring_humidity,summer_humidity,winter_humidity,autumn_rainfall,spring_rainfall,summer_rainfall,winter_rainfall,autumn_temperature,spring_temperature,summer_temperature,winter_temperature,autumn_wind_speed,spring_wind_speed,summer_wind_speed,winter_wind_speed
1335.0,Sindhupalchok,2003.0,5.22,4.61,12.18,2.7,26.5,16.35,323.77,55.31,9.43,11.04,16.18,3.04,1.99,2.76,2.54,2.05
1336.0,Sindhupalchok,2004.0,6.28,5.88,12.76,3.18,75.63,227.24,725.95,17.18,7.29,11.85,15.09,3.28,1.72,2.56,2.32,2.0
1337.0,Sindhupalchok,2005.0,6.27,5.15,12.33,3.25,111.18,70.14,649.23,52.7,7.82,10.71,15.74,2.83,1.74,2.66,2.36,1.97
1338.0,Sindhupalchok,2006.0,6.76,5.91,12.7,3.27,24.85,137.69,701.76,18.63,8.15,11.01,15.33,5.14,1.81,2.58,2.28,2.04
1339.0,Sindhupalchok,2007.0,7.09,6.35,12.86,3.14,21.43,119.65,769.45,67.96,8.85,11.12,15.43,2.87,1.7,2.5,2.31,1.98
1340.0,Sindhupalchok,2008.0,7.28,5.54,12.9,3.39,23.17,129.98,863.49,13.98,9.01,10.96,15.02,3.23,1.72,2.63,2.24,2.12
1341.0,Sindhupalchok,2009.0,5.84,5.19,12.33,3.1,46.01,107.08,535.41,2.75,8.73,11.43,15.8,4.69,1.87,2.69,2.44,2.07
1342.0,Sindhupalchok,2010.0,7.67,5.25,12.54,2.76,35.76,57.91,756.72,10.01,9.17,12.75,15.74,3.61,1.73,2.8,2.55,2.05
1343.0,Sindhupalchok,2011.0,7.54,5.98,12.76,3.18,7.29,139.04,743.48,12.29,8.82,10.69,15.23,2.92,1.73,2.58,2.29,2.07
1344.0,Sindhupalchok,2012.0,5.68,4.78,12.25,3.04,27.38,40.96,760.22,14.94,7.26,11.2,15.9,2.42,1.85,2.85,2.37,2.24
1345.0,Sindhupalchok,2013.0,7.55,5.64,12.79,3.27,140.37,143.1,862.94,47.79,8.63,11.17,15.34,2.56,1.71,2.74,2.24,2.12
1346.0,Sindhupalchok,2014.0,7.05,5.63,12.99,3.6,52.88,143.95,913.4,39.23,8.5,10.86,15.63,3.18,1.72,2.64,2.41,2.03
1347.0,Sindhupalchok,2015.0,7.08,6.51,12.77,3.75,45.52,193.02,845.77,15.94,9.04,10.57,15.66,3.08,1.68,2.47,2.42,1.96
1348.0,Sindhupalchok,2016.0,7.42,5.81,13.33,3.54,63.73,122.78,873.64,12.55,9.41,12.07,15.5,4.41,1.71,2.72,2.31,1.94
1349.0,Sindhupalchok,2017.0,7.84,6.44,13.19,3.49,46.35,223.14,738.33,8.32,9.28,10.7,15.77,4.65,1.76,2.57,2.47,1.94
1350.0,Sindhupalchok,2018.0,6.2,6.59,13.3,3.11,0.18,7.29,22.25,0.19,8.02,10.78,15.63,3.66,1.92,2.52,2.36,2.02
1351.0,Sindhupalchok,2019.0,7.75,6.06,13.1,3.58,1.54,5.42,26.9,2.91,9.28,10.74,15.78,2.17,1.64,2.57,2.39,2.12
403.0,Pyuthan,1981.0,7.87,6.86,15.24,4.5,48.58,152.32,1142.32,78.37,15.39,20.21,22.74,10.53,1.93,2.7,2.54,2.12
404.0,Pyuthan,1982.0,7.63,6.68,14.41,4.24,13.94,86.22,792.63,101.98,15.93,19.73,23.26,10.56,2.01,2.97,2.43,2.21
405.0,Pyuthan,1983.0,8.6,5.4,14.06,3.43,115.85,64.58,624.76,24.64,16.02,20.25,24.04,10.11,1.94,3.2,2.62,2.23
406.0,Pyuthan,1984.0,6.94,5.21,15.33,3.48,26.19,26.14,865.44,44.48,15.92,22.08,22.55,10.46,2.0,3.21,2.48,2.36
407.0,Pyuthan,1985.0,9.21,4.59,14.36,3.89,109.39,45.68,716.64,50.39,15.22,22.18,23.24,10.78,1.86,3.39,2.6,2.27
408.0,Pyuthan,1986.0,6.43,4.87,13.97,3.91,23.9,36.43,662.09,49.98,16.12,20.59,23.02,10.87,2.08,3.14,2.51,2.26
409.0,Pyuthan,1987.0,7.0,4.97,13.65,3.56,92.78,48.81,619.94,30.77,16.3,20.84,24.19,11.91,1.93,3.17,2.45,2.17
410.0,Pyuthan,1988.0,7.94,5.17,15.66,3.94,10.71,73.59,1046.33,62.87,16.53,21.77,22.95,12.15,1.95,3.06,2.45,2.15
411.0,Pyuthan,1989.0,6.27,4.52,15.21,3.29,7.87,37.54,696.22,52.78,16.62,21.22,23.07,10.44,2.2,3.49,2.46,2.5
412.0,Pyuthan,1990.0,7.97,5.63,15.38,3.8,8.83,45.74,963.89,50.45,16.53,20.81,22.96,12.05,1.93,3.05,2.41,2.33
413.0,Pyuthan,1991.0,6.28,4.14,14.94,3.64,3.99,39.34,549.39,44.96,16.11,22.03,23.73,11.44,2.13,3.21,2.6,2.29
414.0,Pyuthan,1992.0,7.64,4.31,13.98,3.49,75.94,20.77,649.71,4.42,16.34,21.64,23.29,10.82,2.04,3.8,2.57,2.28
415.0,Pyuthan,1993.0,5.89,4.94,14.51,3.08,1.53,73.49,534.18,11.53,17.07,20.34,23.6,11.87,2.13,3.13,2.62,2.3
416.0,Pyuthan,1994.0,6.22,4.43,14.78,3.31,3.92,13.94,576.15,33.05,16.52,21.93,23.85,11.52,2.17,3.28,2.53,2.45
417.0,Pyuthan,1995.0,6.91,4.45,14.94,3.37,34.9,14.02,592.67,32.13,17.22,21.89,23.57,10.79,2.11,3.41,2.57,2.43
418.0,Pyuthan,1996.0,7.27,5.04,14.95,3.38,51.07,48.84,515.5,75.56,16.58,21.81,23.22,11.26,2.1,3.28,2.46,2.39
419.0,Pyuthan,1997.0,6.28,4.57,13.9,3.05,13.74,35.15,303.21,40.37,16.55,20.5,24.14,10.33,2.16,3.16,2.7,2.4
420.0,Pyuthan,1998.0,8.88,5.56,15.33,3.33,53.36,57.59,646.28,8.64,18.04,20.98,23.83,11.34,1.95,3.03,2.62,2.28
421.0,Pyuthan,1999.0,6.57,4.12,14.41,3.27,53.74,49.45,337.7,17.23,17.22,22.3,24.01,12.33,2.15,3.3,2.61,2.32
422.0,Pyuthan,2000.0,7.52,5.09,15.57,2.89,4.12,70.16,795.24,12.87,16.89,21.66,22.71,11.03,2.03,3.07,2.49,2.38
423.0,Pyuthan,2001.0,7.56,5.59,15.4,3.05,37.81,64.18,638.61,0.73,17.04,21.32,23.45,11.67,2.04,2.97,2.31,2.29
424.0,Pyuthan,2002.0,6.65,5.47,13.65,3.56,10.45,35.05,336.52,62.0,17.43,21.9,24.44,11.56,2.21,2.97,2.64,2.29
425.0,Pyuthan,2003.0,6.98,4.67,14.87,3.75,19.19,17.25,507.86,42.69,17.07,21.27,23.82,11.18,2.09,3.02,2.55,2.28
426.0,Pyuthan,2004.0,7.87,5.87,15.67,4.14,52.81,111.82,977.64,35.74,15.54,22.28,22.37,11.43,1.87,3.11,2.44,2.13
427.0,Pyuthan,2005.0,8.65,5.71,15.07,4.43,170.13,69.83,1034.44,57.07,15.59,20.81,23.23,11.14,1.8,2.9,2.5,2.23
428.0,Pyuthan,2006.0,8.59,7.29,16.02,4.4,39.12,201.44,1015.01,14.4,16.3,20.33,22.36,12.69,1.93,2.62,2.33,2.29
429.0,Pyuthan,2007.0,9.47,7.82,15.8,4.27,34.15,157.17,1258.29,128.3,16.06,20.41,22.82,10.68,1.74,2.71,2.42,2.17
430.0,Pyuthan,2008.0,9.97,6.05,16.45,4.65,35.64,111.79,1699.51,10.77,16.37,20.94,21.82,11.06,1.72,2.85,2.2,2.06
431.0,Pyuthan,2009.0,8.36,6.17,15.15,4.41,117.15,123.21,921.12,12.99,15.99,21.21,23.34,12.24,2.03,2.87,2.36,2.3
432.0,Pyuthan,2010.0,10.31,5.75,15.4,4.24,50.81,38.0,1165.67,28.35,16.6,22.85,23.29,11.3,1.83,3.19,2.52,2.14
433.0,Pyuthan,2011.0,9.82,7.01,15.91,4.41,6.04,134.95,1290.48,35.28,16.28,20.52,22.41,10.67,1.81,2.83,2.44,2.16
434.0,Pyuthan,2012.0,8.93,5.44,14.99,4.53,37.89,42.92,1273.1,57.02,15.03,21.0,23.41,10.36,1.89,3.13,2.45,2.33
435.0,Pyuthan,2013.0,10.35,6.81,16.55,5.23,175.51,106.17,1525.45,115.0,16.19,20.91,22.1,10.36,1.82,3.04,2.25,2.21
436.0,Pyuthan,2014.0,9.01,6.73,15.65,4.95,102.71,95.67,1357.96,80.88,16.09,20.75,23.28,10.83,2.0,3.02,2.4,2.19
437.0,Pyuthan,2015.0,8.27,8.05,15.57,4.97,36.47,240.02,1103.29,63.89,17.25,19.93,23.16,11.31,1.97,2.72,2.41,2.16
438.0,Pyuthan,2016.0,9.14,6.6,16.67,4.16,98.34,168.44,1252.23,16.32,16.87,22.05,22.72,12.37,1.87,3.14,2.29,2.26
439.0,Pyuthan,2017.0,9.77,7.12,16.45,4.68,19.88,195.32,1272.77,24.68,17.13,21.07,23.08,12.66,1.92,2.73,2.46,2.16
440.0,Pyuthan,2018.0,8.38,7.43,16.62,4.2,0.03,8.04,43.51,0.41,15.97,20.92,22.82,11.45,2.01,2.8,2.41,2.24
441.0,Pyuthan,2019.0,10.26,7.01,16.23,5.02,1.0,4.1,41.37,6.26,16.5,20.49,23.22,10.27,1.75,2.88,2.48,2.19
897.0,Parsa,1981.0,9.87,8.3,18.16,5.23,29.22,203.85,1003.57,39.17,20.43,26.14,27.22,15.7,1.89,2.67,2.57,2.11
898.0,Parsa,1982.0,8.86,7.31,17.1,4.91,14.5,109.82,703.61,81.93,21.44,26.23,28.25,15.62,1.91,2.72,2.55,2.16
899.0,Parsa,1983.0,9.16,5.89,16.25,3.43,63.1,56.34,449.38,7.58,22.18,26.58,29.39,15.57,1.94,3.03,2.76,2.23
900.0,Parsa,1984.0,8.91,5.78,18.07,3.7,15.59,47.32,907.65,28.74,20.97,28.18,26.72,15.39,1.84,3.08,2.55,2.34
901.0,Parsa,1985.0,11.69,5.23,17.05,4.61,105.34,30.1,916.16,24.32,19.81,28.34,27.82,15.66,1.64,3.08,2.56,2.17
902.0,Parsa,1986.0,7.77,5.86,16.54,4.89,46.37,62.53,670.48,46.87,21.39,26.81,27.64,15.79,1.91,2.91,2.74,2.27
903.0,Parsa,1987.0,10.84,5.36,16.95,4.42,89.92,42.89,897.52,11.04,20.24,27.18,28.19,16.55,1.61,2.88,2.51,2.14
904.0,Parsa,1988.0,9.32,6.95,18.13,4.5,15.62,138.78,826.87,29.82,22.06,27.16,27.53,16.86,1.9,2.76,2.44,2.15
905.0,Parsa,1989.0,7.78,5.26,17.2,3.72,16.32,65.33,559.17,35.08,22.3,27.29,28.12,15.24,1.97,3.28,2.7,2.37
906.0,Parsa,1990.0,9.48,6.17,17.9,4.15,18.67,28.93,905.36,25.3,21.88,27.22,27.71,17.02,1.92,2.84,2.59,2.13
907.0,Parsa,1991.0,7.57,4.81,17.16,3.86,2.48,29.06,508.85,26.7,21.62,28.36,28.44,16.93,1.97,2.94,2.82,2.31
908.0,Parsa,1992.0,8.61,4.93,15.77,3.78,57.41,31.06,486.54,7.19,22.22,27.88,28.75,15.8,1.98,3.56,2.78,2.13
909.0,Parsa,1993.0,8.29,6.27,16.59,3.4,8.91,101.66,539.29,8.31,22.22,26.36,28.61,16.71,1.9,2.97,2.72,2.21
910.0,Parsa,1994.0,7.58,5.29,16.83,3.8,8.62,29.37,527.73,23.99,22.01,28.03,28.92,16.6,2.02,3.0,2.8,2.34
911.0,Parsa,1995.0,8.77,4.95,17.84,3.86,43.85,14.04,682.8,36.28,22.26,28.27,27.93,16.0,1.95,3.26,2.62,2.31
912.0,Parsa,1996.0,8.91,5.56,17.45,4.17,39.64,41.14,657.48,51.98,21.34,28.21,27.8,15.89,2.0,3.07,2.38,2.28
913.0,Parsa,1997.0,8.1,5.33,16.82,3.66,17.58,53.35,567.4,29.86,21.91,26.73,28.3,15.27,1.99,2.96,2.54,2.32
914.0,Parsa,1998.0,11.37,6.92,17.66,3.98,45.08,56.46,674.73,8.61,22.97,26.89,28.3,15.96,1.88,2.95,2.72,2.26
915.0,Parsa,1999.0,9.0,5.25,16.92,3.91,67.04,50.85,449.49,4.04,22.04,28.24,28.4,17.44,1.96,3.02,2.8,2.29
916.0,Parsa,2000.0,9.44,6.45,18.24,3.35,3.38,77.29,771.32,3.12,22.18,27.45,27.2,15.96,1.94,2.83,2.56,2.31
917.0,Parsa,2001.0,10.56,6.64,18.0,3.62,45.37,72.15,668.6,1.5,21.78,27.6,28.08,15.99,1.88,2.92,2.53,2.15
918.0,Parsa,2002.0,8.75,7.71,16.47,4.5,29.82,111.27,417.04,37.37,22.61,27.25,28.84,16.46,1.92,2.92,2.66,2.18
919.0,Parsa,2003.0,8.96,6.04,17.37,4.83,45.14,21.49,517.3,60.84,21.88,27.3,28.42,15.56,1.96,2.75,2.72,2.12
920.0,Parsa,2004.0,9.9,7.99,18.45,5.22,79.67,226.44,951.85,27.79,20.55,27.36,26.74,15.94,1.73,2.61,2.52,1.96
921.0,Parsa,2005.0,10.85,6.81,17.72,5.57,156.77,67.28,893.5,60.2,20.53,27.16,27.82,16.05,1.72,2.64,2.47,2.17
922.0,Parsa,2006.0,11.09,8.25,18.46,5.28,31.76,171.72,1023.55,16.04,21.14,26.64,26.8,16.81,1.62,2.61,2.36,2.04
923.0,Parsa,2007.0,12.17,9.09,18.41,5.41,31.2,150.06,1154.24,83.07,20.69,26.42,27.1,14.83,1.6,2.47,2.41,1.98
924.0,Parsa,2008.0,12.52,7.7,19.08,5.9,26.03,165.0,1454.43,23.78,20.91,26.8,26.31,15.4,1.52,2.51,2.31,1.97
925.0,Parsa,2009.0,10.1,7.11,17.7,5.38,63.69,123.99,824.02,4.66,21.22,27.18,28.03,16.5,1.92,2.74,2.38,2.08
926.0,Parsa,2010.0,12.7,6.97,17.9,4.9,55.62,70.37,960.08,15.9,21.4,28.7,27.82,15.88,1.72,2.96,2.68,2.12
927.0,Parsa,2011.0,11.99,8.26,18.52,5.28,6.29,182.14,1053.99,14.86,21.04,26.42,26.87,15.13,1.56,2.71,2.47,2.11
928.0,Parsa,2012.0,10.41,6.16,17.39,5.24,32.56,39.82,1035.8,22.61,18.9,27.56,27.98,14.82,2.05,2.95,2.28,2.36
929.0,Parsa,2013.0,12.41,7.67,18.45,5.86,186.94,158.29,1118.54,52.68,20.42,26.4,26.88,14.56,1.76,2.76,1.98,2.41
930.0,Parsa,2014.0,11.52,7.45,18.58,6.06,78.91,156.05,1148.37,47.67,20.43,26.92,27.78,14.9,1.75,2.88,2.1,2.2
931.0,Parsa,2015.0,10.76,9.18,18.23,5.91,45.06,205.92,1135.84,23.52,21.94,26.32,27.83,16.19,1.72,2.62,2.29,2.18
932.0,Parsa,2016.0,11.72,7.4,19.0,5.2,81.25,149.61,1052.68,9.98,21.41,28.5,27.5,16.92,1.69,3.12,2.24,2.1
933.0,Parsa,2017.0,12.2,8.86,19.03,5.5,38.96,238.8,1043.1,8.66,22.26,26.86,27.72,17.47,1.76,2.61,2.5,2.07
934.0,Parsa,2018.0,9.58,8.95,18.84,4.63,0.23,7.43,27.35,0.14,21.78,26.6,27.85,16.0,1.86,2.75,2.54,2.11
935.0,Parsa,2019.0,12.84,8.22,18.8,5.82,1.32,5.28,36.26,3.54,20.86,26.81,27.99,15.6,1.67,2.72,2.58,2.18
767.0,Kapilbastu,1981.0,8.7,7.28,16.42,4.9,48.28,152.23,1168.03,74.16,17.86,23.36,25.15,13.13,1.93,2.71,2.59,2.14
768.0,Kapilbastu,1982.0,8.21,7.0,15.47,4.6,14.3,89.98,808.1,98.35,18.63,22.99,25.86,13.07,2.04,3.04,2.45,2.25
769.0,Kapilbastu,1983.0,9.23,5.62,14.95,3.62,114.09,65.03,592.57,22.92,18.79,23.53,26.81,12.74,1.97,3.23,2.67,2.3
770.0,Kapilbastu,1984.0,7.57,5.34,16.44,3.71,25.97,25.96,886.37,41.16,18.53,25.32,24.96,12.98,2.01,3.27,2.52,2.4
771.0,Kapilbastu,1985.0,10.11,4.69,15.33,4.23,107.21,40.84,746.09,46.03,17.58,25.43,25.82,13.3,1.85,3.44,2.64,2.3
772.0,Kapilbastu,1986.0,6.83,5.06,14.88,4.26,25.23,36.61,644.67,49.85,18.84,23.92,25.62,13.44,2.1,3.17,2.57,2.31
773.0,Kapilbastu,1987.0,8.02,5.14,14.74,3.86,98.32,44.76,664.66,29.53,18.62,24.09,26.68,14.32,1.85,3.22,2.44,2.18
774.0,Kapilbastu,1988.0,8.57,5.5,16.81,4.21,11.88,76.22,1047.39,55.52,19.3,24.92,25.38,14.59,1.95,3.04,2.45,2.19
775.0,Kapilbastu,1989.0,6.71,4.72,16.26,3.52,8.19,38.73,712.19,51.37,19.46,24.44,25.59,12.92,2.21,3.58,2.49,2.52
776.0,Kapilbastu,1990.0,8.65,5.82,16.52,4.04,9.99,42.37,1016.14,46.96,19.17,24.14,25.35,14.53,1.94,3.07,2.44,2.36
777.0,Kapilbastu,1991.0,6.82,4.26,15.98,3.86,3.89,36.87,577.61,42.97,18.75,25.35,26.25,14.13,2.16,3.23,2.64,2.36
778.0,Kapilbastu,1992.0,8.18,4.49,14.89,3.76,78.85,21.1,652.13,4.43,19.06,24.89,25.97,13.28,2.08,3.92,2.6,2.3
779.0,Kapilbastu,1993.0,6.53,5.21,15.45,3.25,1.85,75.07,563.35,10.6,19.67,23.53,26.18,14.29,2.12,3.15,2.62,2.32
780.0,Kapilbastu,1994.0,6.73,4.65,15.76,3.58,4.63,13.93,600.32,33.01,19.3,25.18,26.41,14.14,2.17,3.3,2.55,2.47
781.0,Kapilbastu,1995.0,7.54,4.63,16.07,3.64,37.03,13.55,623.97,32.68,19.89,25.19,26.03,13.46,2.11,3.48,2.57,2.47
782.0,Kapilbastu,1996.0,7.9,5.27,15.98,3.74,54.27,48.77,551.98,76.53,19.09,25.05,25.76,13.66,2.12,3.32,2.44,2.39
783.0,Kapilbastu,1997.0,6.8,4.79,14.84,3.3,15.13,37.92,331.36,38.64,19.43,23.74,26.72,12.91,2.18,3.19,2.69,2.42
784.0,Kapilbastu,1998.0,9.79,5.93,16.41,3.64,55.97,57.38,700.32,8.69,20.59,24.05,26.19,13.67,1.94,3.03,2.65,2.32
785.0,Kapilbastu,1999.0,7.29,4.38,15.37,3.56,58.43,50.37,361.78,16.27,19.73,25.43,26.57,14.84,2.14,3.31,2.62,2.35
786.0,Kapilbastu,2000.0,8.13,5.4,16.69,3.09,4.02,71.25,811.34,11.42,19.53,24.85,25.14,13.57,2.04,3.07,2.49,2.41
787.0,Kapilbastu,2001.0,8.39,5.9,16.46,3.27,41.71,66.84,655.04,0.75,19.56,24.59,25.96,14.0,2.03,3.0,2.29,2.29
788.0,Kapilbastu,2002.0,7.26,5.87,14.58,3.92,11.48,39.25,345.37,59.98,20.18,25.06,27.18,14.07,2.2,3.01,2.64,2.32
789.0,Kapilbastu,2003.0,7.65,4.92,15.87,4.18,19.4,17.83,517.33,42.28,19.62,24.49,26.39,13.59,2.09,3.01,2.56,2.27
790.0,Kapilbastu,2004.0,8.55,6.31,16.88,4.55,54.9,113.8,993.98,35.72,18.2,25.37,24.72,13.79,1.84,3.09,2.47,2.14
791.0,Kapilbastu,2005.0,9.65,5.91,16.18,4.89,182.06,66.55,1038.99,55.32,18.04,24.14,25.68,13.76,1.78,2.93,2.49,2.26
792.0,Kapilbastu,2006.0,9.46,7.71,17.21,4.8,39.79,200.47,1030.58,13.52,18.95,23.52,24.71,14.89,1.89,2.64,2.32,2.28
793.0,Kapilbastu,2007.0,10.55,8.3,16.87,4.73,36.17,151.74,1277.38,122.87,18.41,23.59,25.22,12.97,1.69,2.73,2.44,2.14
794.0,Kapilbastu,2008.0,11.11,6.39,17.71,5.15,37.29,113.34,1727.86,11.04,18.7,24.17,24.1,13.39,1.67,2.83,2.22,2.03
795.0,Kapilbastu,2009.0,9.22,6.51,16.29,4.86,110.81,126.27,932.81,11.77,18.52,24.35,25.81,14.54,2.03,2.91,2.33,2.28
796.0,Kapilbastu,2010.0,11.47,6.0,16.52,4.66,49.75,38.09,1190.85,26.73,18.97,26.13,25.72,13.71,1.79,3.23,2.55,2.13
797.0,Kapilbastu,2011.0,10.75,7.43,17.09,4.86,5.81,139.16,1284.53,31.95,18.7,23.7,24.79,12.98,1.78,2.83,2.46,2.15
798.0,Kapilbastu,2012.0,9.92,5.62,16.07,4.97,38.01,41.31,1275.61,53.06,17.36,24.34,25.88,12.83,1.8,3.16,2.43,2.31
799.0,Kapilbastu,2013.0,11.36,7.19,17.71,5.77,182.96,110.41,1529.07,104.6,18.49,24.01,24.43,12.75,1.8,3.03,2.19,2.19
800.0,Kapilbastu,2014.0,9.96,7.06,16.83,5.5,108.05,98.67,1357.29,78.21,18.43,24.02,25.75,13.14,1.94,3.08,2.32,2.18
801.0,Kapilbastu,2015.0,8.98,8.57,16.65,5.44,36.37,233.32,1120.56,59.46,19.9,23.16,25.64,13.85,1.94,2.76,2.39,2.17
802.0,Kapilbastu,2016.0,10.06,6.87,17.86,4.5,105.34,169.71,1268.6,13.48,19.23,25.39,25.09,14.76,1.85,3.22,2.25,2.28
803.0,Kapilbastu,2017.0,10.69,7.59,17.67,5.11,21.94,192.99,1301.75,22.68,19.7,24.34,25.5,15.17,1.9,2.72,2.45,2.17
804.0,Kapilbastu,2018.0,9.16,7.95,17.84,4.52,0.04,7.85,43.08,0.38,18.62,24.06,25.2,13.79,2.01,2.82,2.45,2.24
805.0,Kapilbastu,2019.0,11.38,7.45,17.44,5.51,1.03,4.16,41.99,5.86,18.71,23.76,25.68,12.92,1.71,2.9,2.5,2.22
2184.0,Siraha,1981.0,10.27,9.36,18.61,5.41,11.97,252.61,907.95,35.24,20.95,25.51,26.77,16.17,1.87,2.79,2.66,2.14
2185.0,Siraha,1982.0,9.11,8.07,17.7,4.97,32.75,166.77,623.44,63.85,21.69,25.77,27.52,16.04,1.94,2.81,2.74,2.25
2186.0,Siraha,1983.0,9.74,6.6,17.38,3.47,47.11,85.67,619.43,9.69,22.18,26.08,28.21,15.68,1.92,3.26,2.8,2.38
2187.0,Siraha,1984.0,9.64,7.06,18.32,3.92,17.71,117.39,776.07,37.54,21.17,27.23,26.22,15.37,1.88,3.15,2.74,2.35
2188.0,Siraha,1985.0,11.88,6.58,17.72,4.61,104.28,76.09,789.13,28.46,20.18,27.64,27.1,16.07,1.86,3.14,2.7,2.25
2189.0,Siraha,1986.0,9.5,6.63,17.07,5.1,69.72,100.21,732.46,27.17,20.66,26.43,27.02,16.1,1.78,3.1,2.96,2.34
2190.0,Siraha,1987.0,11.79,6.36,17.71,4.92,41.14,90.64,949.62,8.22,20.48,26.53,27.48,16.85,1.62,2.86,2.71,2.15
2191.0,Siraha,1988.0,9.77,7.81,18.32,4.8,10.78,123.92,755.93,28.83,22.56,26.62,27.13,17.16,1.94,2.89,2.68,2.18
2192.0,Siraha,1989.0,8.86,5.92,17.8,3.88,14.1,82.4,634.83,39.1,22.06,26.85,27.08,15.5,1.96,3.42,2.73,2.54
2193.0,Siraha,1990.0,9.68,7.27,17.9,4.33,41.79,54.72,606.9,13.54,22.35,26.4,27.65,17.23,1.98,2.83,2.88,2.16
2194.0,Siraha,1991.0,8.88,5.71,17.56,4.08,1.64,26.98,602.29,17.06,21.07,27.96,27.52,17.06,1.72,3.09,3.03,2.34
2195.0,Siraha,1992.0,8.8,5.77,16.14,3.84,24.42,60.29,457.7,11.32,22.71,27.22,28.18,15.88,1.98,3.71,2.93,2.19
2196.0,Siraha,1993.0,9.19,7.2,16.7,3.74,10.8,100.67,441.29,12.89,22.44,26.07,28.26,16.97,2.0,3.12,3.1,2.29
2197.0,Siraha,1994.0,7.48,6.1,16.78,3.83,15.75,42.74,340.06,22.66,22.77,27.61,28.82,16.74,2.12,3.06,3.19,2.4
2198.0,Siraha,1995.0,9.38,5.61,17.81,3.88,81.9,35.55,542.8,32.98,22.6,27.87,27.72,16.24,2.03,3.39,3.0,2.4
2199.0,Siraha,1996.0,8.81,6.17,17.21,4.21,20.67,33.4,461.77,28.57,22.18,27.97,27.75,16.34,2.09,3.28,2.66,2.38
2200.0,Siraha,1997.0,8.67,6.08,16.98,3.74,13.0,69.2,485.69,30.46,22.06,26.31,27.94,15.64,2.06,3.1,2.89,2.43
2201.0,Siraha,1998.0,11.88,8.11,17.88,4.13,66.27,84.3,478.34,5.42,23.15,26.24,27.92,16.35,1.96,3.18,2.98,2.33
2202.0,Siraha,1999.0,10.18,6.57,17.26,4.31,64.28,73.94,403.41,9.18,22.14,27.72,27.76,17.78,2.0,3.07,3.11,2.19
2203.0,Siraha,2000.0,9.77,7.82,17.84,3.61,6.03,95.42,500.58,5.0,22.88,26.52,27.37,16.14,2.03,2.94,2.98,2.37
2204.0,Siraha,2001.0,11.3,7.21,17.93,3.78,76.39,51.53,492.19,1.52,22.06,27.26,27.92,16.27,1.83,3.05,2.98,2.17
2205.0,Siraha,2002.0,9.82,9.02,17.23,4.84,25.53,145.96,422.22,22.27,22.37,26.36,27.8,16.82,1.97,2.96,2.86,2.18
2206.0,Siraha,2003.0,10.36,7.55,17.87,5.17,94.31,56.51,527.18,54.22,21.44,26.68,27.71,15.78,1.92,2.84,2.88,2.11
2207.0,Siraha,2004.0,10.64,8.85,18.48,5.72,53.8,168.37,887.36,16.57,20.6,27.01,26.48,16.04,1.69,2.72,2.77,1.97
2208.0,Siraha,2005.0,11.04,8.22,18.03,5.67,76.02,137.2,815.61,29.41,20.97,26.61,27.52,16.45,1.72,2.72,2.72,2.27
2209.0,Siraha,2006.0,11.6,8.49,18.19,5.55,25.14,112.89,910.08,6.33,21.02,26.65,26.81,17.04,1.62,2.81,2.7,2.0
2210.0,Siraha,2007.0,12.42,9.47,18.48,5.58,32.89,191.53,901.67,37.83,21.23,26.24,26.74,15.14,1.57,2.56,2.63,1.98
2211.0,Siraha,2008.0,12.26,8.68,18.78,6.04,40.66,132.45,907.05,31.72,21.58,26.57,26.36,15.79,1.6,2.51,2.61,2.08
2212.0,Siraha,2009.0,10.56,7.75,17.8,5.46,104.4,125.28,684.88,2.31,21.21,26.88,27.76,16.76,1.94,2.83,2.68,2.08
2213.0,Siraha,2010.0,12.98,8.03,18.49,5.02,49.33,138.91,906.33,7.39,21.5,27.97,26.82,16.07,1.65,2.99,2.71,2.12
2214.0,Siraha,2011.0,12.46,9.02,18.66,5.64,22.9,182.84,1026.32,15.34,21.14,25.93,26.48,15.35,1.54,2.71,2.7,2.07
2215.0,Siraha,2012.0,9.32,7.31,17.99,5.13,30.02,93.42,785.93,11.66,19.88,27.08,27.5,15.24,2.54,3.17,2.42,2.52
2216.0,Siraha,2013.0,12.18,8.0,18.38,5.38,187.77,179.33,779.92,32.64,20.9,26.25,26.98,15.36,1.92,3.05,2.17,2.84
2217.0,Siraha,2014.0,11.59,7.44,18.9,5.79,11.27,139.88,818.57,22.97,21.25,26.96,27.5,15.64,1.84,3.15,2.28,2.4
2218.0,Siraha,2015.0,11.4,9.85,18.89,5.85,25.65,260.4,927.41,9.94,22.36,26.14,27.3,16.97,1.74,2.82,2.41,2.42
2219.0,Siraha,2016.0,12.9,8.37,19.36,5.86,69.14,225.22,1068.72,14.73,21.56,28.0,26.92,17.16,1.54,3.36,2.43,2.2
2220.0,Siraha,2017.0,12.84,9.93,19.18,6.12,56.41,237.82,875.62,2.42,22.15,26.33,27.24,17.59,1.81,2.75,2.71,2.07
2221.0,Siraha,2018.0,10.26,9.86,18.92,5.1,0.77,6.61,24.68,0.23,21.68,25.92,27.5,16.21,1.82,2.74,2.64,2.15
2222.0,Siraha,2019.0,13.15,9.04,19.05,5.86,0.32,5.95,33.78,1.5,21.11,26.33,27.56,16.2,1.68,2.9,2.8,2.21
